Stephens Pl,240,-28.0964201,152.8517572
Stephens Pl,245,-28.09646474,152.8517648
Stephens Pl,250,-28.09650935,152.8517725
Stephens Pl,255,-28.09655397,152.8517802
Stephens Pl,260,-28.09659857,152.851788
Stephens Pl,265,-28.09664312,152.8517961
Stephens Pl,270,-28.09668762,152.8518046
Stephens Pl,275,-28.09673193,152.8518143
Stephens Pl,280,-28.09677616,152.8518245
Stephens Pl,285,-28.09681993,152.8518368
Stephens Pl,290,-28.09686364,152.8518495
Stephens Pl,295,-28.09690715,152.8518631
Stephens Pl,300,-28.09695062,152.8518768
Stephens Pl,305,-28.09699395,152.851891
Stephens Pl,310,-28.09703724,152.8519054
Stephens Pl,315,-28.0970805,152.85192
Stephens Pl,320,-28.09712371,152.8519347
Stephens Pl,325,-28.09716689,152.8519495
Stephens Pl,330,-28.09721002,152.8519645
Stephens Pl,335,-28.09725314,152.8519795
Stephens Pl,340,-28.09729637,152.8519942
Stephens Pl,345,-28.09733963,152.8520087
Stephens Pl,350,-28.09738292,152.8520231
Stephens Pl,355,-28.09742621,152.8520375
Stephens Pl,360,-28.09746945,152.8520521
Stephens Pl,365,-28.09751271,152.8520666
Stephens Pl,370,-28.09755613,152.8520805
Stephens Pl,375,-28.09759957,152.8520943
Stephens Pl,380,-28.097643,152.8521082
Stephens Pl,385,-28.09768648,152.8521219
Stephens Pl,390,-28.09773005,152.8521351
Stephens Pl,395,-28.0977737,152.8521481
Stephens Pl,400,-28.09781748,152.8521604
Stephens Pl,405,-28.0978614,152.8521722
Stephens Pl,410,-28.09790545,152.8521833
Stephens Pl,415,-28.09794972,152.8521931
Stephens Pl,420,-28.09799415,152.8522021
Stephens Pl,425,-28.09803883,152.8522092
Stephens Pl,430,-28.09808362,152.8522155
Stephens Pl,435,-28.09812861,152.8522194
Stephens Pl,440,-28.09817364,152.8522228
Stephens Pl,445,-28.09821877,152.8522238
Stephens Pl,450,-28.0982639,152.8522243
Stephens Pl,455,-28.09830899,152.852222
Stephens Pl,460,-28.09835405,152.8522192
Stephens Pl,465,-28.09839898,152.8522144
Stephens Pl,470,-28.09844375,152.8522082
Stephens Pl,475,-28.09848824,152.8521997
Stephens Pl,480,-28.09853246,152.8521895
Stephens Pl,485,-28.09857638,152.8521778
Stephens Pl,490,-28.09862,152.8521648
Stephens Pl,495,-28.09866345,152.852151
Stephens Pl,500,-28.09870664,152.8521362
Stephens Pl,505,-28.09874974,152.8521211
Stephens Pl,510,-28.09879252,152.8521049
Stephens Pl,515,-28.09883526,152.8520886
Stephens Pl,520,-28.09887793,152.8520719
Stephens Pl,525,-28.09892058,152.8520553
Stephens Pl,530,-28.09896321,152.8520386
Stephens Pl,535,-28.09900581,152.8520218
Stephens Pl,540,-28.09904836,152.8520048
Stephens Pl,545,-28.09909088,152.8519877
Stephens Pl,550,-28.0991334,152.8519706
Stephens Pl,555,-28.09917605,152.851954
Stephens Pl,560,-28.09921874,152.8519374
Stephens Pl,565,-28.0992616,152.8519215
Stephens Pl,570,-28.09930454,152.8519058
Stephens Pl,575,-28.09934778,152.8518912
Stephens Pl,580,-28.0993912,152.8518774
Stephens Pl,585,-28.09943486,152.8518644
Stephens Pl,590,-28.09947874,152.8518525
Stephens Pl,595,-28.09952272,152.8518411
Stephens Pl,600,-28.09956701,152.8518313
Stephens Pl,605,-28.09961138,152.851822
Stephens Pl,610,-28.09965593,152.8518138
Stephens Pl,615,-28.09970071,152.8518076
Stephens Pl,620,-28.09974561,152.8518024
Stephens Pl,625,-28.09979066,152.8517994
Stephens Pl,630,-28.09983574,152.8517969
Stephens Pl,635,-28.09988088,152.8517967
Stephens Pl,640,-28.099926,152.8517975
Stephens Pl,645,-28.0999711,152.8517995
Stephens Pl,650,-28.1000161,152.8518031
Stephens Pl,655,-28.10006105,152.8518077
Stephens Pl,660,-28.10010575,152.8518147
Stephens Pl,665,-28.10015038,152.8518223
Stephens Pl,670,-28.10019477,152.8518315
Stephens Pl,675,-28.10023907,152.8518412
Stephens Pl,680,-28.10028302,152.8518528
Stephens Pl,685,-28.10032683,152.8518651
Stephens Pl,690,-28.10037041,152.8518783
Stephens Pl,695,-28.10041369,152.8518927
Stephens Pl,700,-28.10045674,152.851908
Stephens Pl,705,-28.10049926,152.851925
Stephens Pl,710,-28.1005416,152.8519427
Stephens Pl,715,-28.10058302,152.8519629
Stephens Pl,720,-28.10062429,152.8519835
Stephens Pl,725,-28.10066458,152.8520064
Stephens Pl,730,-28.10070469,152.8520297
Stephens Pl,735,-28.10074361,152.8520555
Stephens Pl,740,-28.10078231,152.8520817
Stephens Pl,745,-28.10081953,152.8521105
Stephens Pl,750,-28.10085668,152.8521394
Stephens Pl,755,-28.10089273,152.85217
Stephens Pl,760,-28.10092878,152.8522006
Stephens Pl,765,-28.10096384,152.8522327
Stephens Pl,770,-28.10099875,152.8522649
Stephens Pl,775,-28.10103307,152.852298
Stephens Pl,780,-28.10106704,152.8523315
Stephens Pl,785,-28.10110043,152.8523657
Stephens Pl,790,-28.1011332,152.8524007
Stephens Pl,795,-28.10116561,152.8524362
Stephens Pl,800,-28.10119756,152.8524721
Stephens Pl,805,-28.10122872,152.8525089
Stephens Pl,810,-28.10125888,152.8525468
Stephens Pl,815,-28.10128825,152.8525854
Stephens Pl,820,-28.10131668,152.852625
Stephens Pl,825,-28.10134399,152.8526654
Stephens Pl,830,-28.10137008,152.852707
Stephens Pl,835,-28.10139477,152.8527496
Stephens Pl,840,-28.10141834,152.852793
Stephens Pl,845,-28.10143984,152.8528377
Stephens Pl,850,-28.10146037,152.852883
Stephens Pl,855,-28.10147787,152.8529299
Stephens Pl,860,-28.10149457,152.8529772
Stephens Pl,865,-28.10150826,152.8530257
Stephens Pl,870,-28.10152089,152.8530745
Stephens Pl,875,-28.10153148,152.853124
Stephens Pl,880,-28.10154024,152.8531739
Stephens Pl,885,-28.10154779,152.8532241
Stephens Pl,890,-28.10155275,152.8532747
Stephens Pl,895,-28.10155667,152.8533254
Stephens Pl,900,-28.10155809,152.8533762
Stephens Pl,905,-28.10155767,152.8534271
Stephens Pl,910,-28.10155595,152.853478
Stephens Pl,915,-28.10155201,152.8535287
Stephens Pl,920,-28.101547,152.8535792
Stephens Pl,925,-28.10154103,152.8536297
Stephens Pl,930,-28.10153331,152.8536798
Stephens Pl,935,-28.10152468,152.8537298
Stephens Pl,940,-28.10151461,152.8537794
Stephens Pl,945,-28.10150263,152.8538285
Stephens Pl,950,-28.10148974,152.8538772
Stephens Pl,955,-28.10147432,152.8539251
Stephens Pl,960,-28.1014576,152.8539723
Stephens Pl,965,-28.10143915,152.8540188
Stephens Pl,970,-28.10141944,152.8540646
Stephens Pl,975,-28.10139924,152.8541101
Stephens Pl,980,-28.1013773,152.8541545
Stephens Pl,985,-28.10135518,152.8541989
Stephens Pl,990,-28.10133257,152.854243
Stephens Pl,995,-28.10130983,152.8542869
Stephens Pl,1000,-28.10128694,152.8543308
Stephens Pl,1005,-28.10126399,152.8543746
Stephens Pl,1010,-28.10124101,152.8544184
