Tralee Rd,1500,-27.78686824,152.4938892
Tralee Rd,1505,-27.78691259,152.4938798
Tralee Rd,1510,-27.78695694,152.4938703
Tralee Rd,1515,-27.78700134,152.4938613
Tralee Rd,1520,-27.78704584,152.4938527
Tralee Rd,1525,-27.78709033,152.4938442
Tralee Rd,1530,-27.78713482,152.4938356
Tralee Rd,1535,-27.78717932,152.4938271
Tralee Rd,1540,-27.78722381,152.4938186
Tralee Rd,1545,-27.78726831,152.4938101
Tralee Rd,1550,-27.7873128,152.4938016
Tralee Rd,1555,-27.78735731,152.493793
Tralee Rd,1560,-27.7874018,152.4937845
Tralee Rd,1565,-27.78744626,152.4937758
Tralee Rd,1570,-27.78749071,152.4937669
Tralee Rd,1575,-27.78753515,152.4937581
Tralee Rd,1580,-27.78757961,152.4937493
Tralee Rd,1585,-27.78762407,152.4937406
Tralee Rd,1590,-27.78766854,152.4937319
Tralee Rd,1595,-27.78771299,152.4937231
Tralee Rd,1600,-27.78775731,152.4937135
Tralee Rd,1605,-27.78780165,152.4937039
Tralee Rd,1610,-27.78784596,152.4936943
Tralee Rd,1615,-27.78789,152.4936832
Tralee Rd,1620,-27.78793405,152.4936721
Tralee Rd,1625,-27.78797809,152.493661
Tralee Rd,1630,-27.78802236,152.4936511
Tralee Rd,1635,-27.78806665,152.4936413
Tralee Rd,1640,-27.78811094,152.4936316
Tralee Rd,1645,-27.78815524,152.4936218
Tralee Rd,1650,-27.78819953,152.4936121
Tralee Rd,1655,-27.78824383,152.4936023
Tralee Rd,1660,-27.78828838,152.4935942
Tralee Rd,1665,-27.78833294,152.4935861
Tralee Rd,1670,-27.78837752,152.4935782
Tralee Rd,1675,-27.78842226,152.4935714
Tralee Rd,1680,-27.788467,152.4935647
Tralee Rd,1685,-27.78851171,152.4935578
Tralee Rd,1690,-27.78855638,152.4935505
Tralee Rd,1695,-27.78860105,152.4935432
Tralee Rd,1700,-27.78864563,152.4935353
Tralee Rd,1705,-27.78869017,152.4935271
Tralee Rd,1710,-27.7887347,152.4935188
Tralee Rd,1715,-27.78877921,152.4935103
Tralee Rd,1720,-27.78882371,152.4935019
Tralee Rd,1725,-27.78886823,152.4934935
Tralee Rd,1730,-27.78891279,152.4934854
Tralee Rd,1735,-27.78895735,152.4934773
Tralee Rd,1740,-27.78900191,152.4934692
Tralee Rd,1745,-27.78904645,152.493461
Tralee Rd,1750,-27.78909098,152.4934528
Tralee Rd,1755,-27.78913556,152.4934448
Tralee Rd,1760,-27.78918015,152.4934369
Tralee Rd,1765,-27.78922473,152.493429
Tralee Rd,1770,-27.78926927,152.4934207
Tralee Rd,1775,-27.7893138,152.4934125
Tralee Rd,1780,-27.78935835,152.4934043
Tralee Rd,1785,-27.78940291,152.4933962
Tralee Rd,1790,-27.78944746,152.4933881
Tralee Rd,1795,-27.78949197,152.4933796
Tralee Rd,1800,-27.78953647,152.4933711
Tralee Rd,1805,-27.78958096,152.4933625
Tralee Rd,1810,-27.78962556,152.4933548
Tralee Rd,1815,-27.78967017,152.4933471
Tralee Rd,1820,-27.78971479,152.4933394
Tralee Rd,1825,-27.78975948,152.4933323
Tralee Rd,1830,-27.78980417,152.4933251
Tralee Rd,1835,-27.78984883,152.4933178
Tralee Rd,1840,-27.78989344,152.49331
Tralee Rd,1845,-27.78993804,152.4933023
Tralee Rd,1850,-27.78998253,152.4932937
Tralee Rd,1855,-27.79002694,152.4932846
Tralee Rd,1860,-27.79007135,152.4932756
Tralee Rd,1865,-27.79011582,152.4932669
Tralee Rd,1870,-27.7901603,152.4932583
Tralee Rd,1875,-27.79020465,152.4932489
Tralee Rd,1880,-27.79024895,152.4932391
Tralee Rd,1885,-27.79029133,152.4932224
Tralee Rd,1890,-27.79033282,152.4932024
