Sandy Creek Rd,3610,-27.99568677,152.9279158
Sandy Creek Rd,3615,-27.99572556,152.9278898
Sandy Creek Rd,3620,-27.99576381,152.9278629
Sandy Creek Rd,3625,-27.99580104,152.9278341
Sandy Creek Rd,3630,-27.99583826,152.9278054
Sandy Creek Rd,3635,-27.99587521,152.9277762
Sandy Creek Rd,3640,-27.99591217,152.927747
Sandy Creek Rd,3645,-27.99594915,152.9277178
Sandy Creek Rd,3650,-27.99598615,152.9276887
Sandy Creek Rd,3655,-27.99602311,152.9276595
Sandy Creek Rd,3660,-27.99605988,152.92763
Sandy Creek Rd,3665,-27.99609664,152.9276005
Sandy Creek Rd,3670,-27.99613364,152.9275714
Sandy Creek Rd,3675,-27.99617073,152.9275424
Sandy Creek Rd,3680,-27.99620796,152.9275136
Sandy Creek Rd,3685,-27.99624552,152.9274855
Sandy Creek Rd,3690,-27.99628309,152.9274573
Sandy Creek Rd,3695,-27.99632158,152.9274307
Sandy Creek Rd,3700,-27.9963601,152.9274042
Sandy Creek Rd,3705,-27.99639921,152.9273788
Sandy Creek Rd,3710,-27.99643857,152.9273539
Sandy Creek Rd,3715,-27.99647832,152.9273299
Sandy Creek Rd,3720,-27.9965185,152.9273067
Sandy Creek Rd,3725,-27.9965591,152.9272846
Sandy Creek Rd,3730,-27.99660078,152.927265
Sandy Creek Rd,3735,-27.99664253,152.9272457
Sandy Creek Rd,3740,-27.99668475,152.9272277
Sandy Creek Rd,3745,-27.99672697,152.9272098
Sandy Creek Rd,3750,-27.99676969,152.9271934
Sandy Creek Rd,3755,-27.99681246,152.9271771
Sandy Creek Rd,3760,-27.99685515,152.9271606
Sandy Creek Rd,3765,-27.99689782,152.927144
Sandy Creek Rd,3770,-27.99694093,152.9271291
Sandy Creek Rd,3775,-27.99698469,152.9271166
Sandy Creek Rd,3780,-27.99702817,152.9271031
Sandy Creek Rd,3785,-27.99707092,152.9270868
Sandy Creek Rd,3790,-27.99711367,152.9270704
Sandy Creek Rd,3795,-27.99715663,152.9270549
Sandy Creek Rd,3800,-27.99719961,152.9270393
Sandy Creek Rd,3805,-27.99724214,152.9270224
Sandy Creek Rd,3810,-27.99728451,152.9270048
Sandy Creek Rd,3815,-27.99732698,152.9269876
Sandy Creek Rd,3820,-27.99736972,152.9269712
Sandy Creek Rd,3825,-27.99741246,152.9269549
Sandy Creek Rd,3830,-27.99745503,152.926938
Sandy Creek Rd,3835,-27.99749759,152.926921
Sandy Creek Rd,3840,-27.99754012,152.926904
Sandy Creek Rd,3845,-27.99758263,152.9268869
Sandy Creek Rd,3850,-27.99762512,152.9268698
Sandy Creek Rd,3855,-27.99766755,152.9268524
Sandy Creek Rd,3860,-27.99770997,152.9268351
Sandy Creek Rd,3865,-27.99775265,152.9268185
Sandy Creek Rd,3870,-27.99779537,152.9268021
Sandy Creek Rd,3875,-27.99783815,152.9267859
Sandy Creek Rd,3880,-27.99788098,152.9267698
Sandy Creek Rd,3885,-27.99792381,152.9267538
Sandy Creek Rd,3890,-27.99796631,152.9267366
Sandy Creek Rd,3895,-27.9980088,152.9267195
Sandy Creek Rd,3900,-27.99805124,152.9267022
Sandy Creek Rd,3905,-27.99809365,152.9266848
Sandy Creek Rd,3910,-27.99813605,152.9266674
Sandy Creek Rd,3915,-27.99817869,152.9266507
Sandy Creek Rd,3920,-27.99822134,152.926634
Sandy Creek Rd,3925,-27.99826391,152.9266171
Sandy Creek Rd,3930,-27.99830639,152.9265999
Sandy Creek Rd,3935,-27.99834887,152.9265828
Sandy Creek Rd,3940,-27.99839164,152.9265665
Sandy Creek Rd,3945,-27.99843444,152.9265503
Sandy Creek Rd,3950,-27.99847728,152.9265343
Sandy Creek Rd,3955,-27.99852025,152.9265188
Sandy Creek Rd,3960,-27.99856322,152.9265032
Sandy Creek Rd,3965,-27.99860568,152.926486
Sandy Creek Rd,3970,-27.99864791,152.9264681
Sandy Creek Rd,3975,-27.99869014,152.9264501
Sandy Creek Rd,3980,-27.99873237,152.9264322
Sandy Creek Rd,3985,-27.99877461,152.9264142
Sandy Creek Rd,3990,-27.99881684,152.9263963
Sandy Creek Rd,3995,-27.99885908,152.9263783
Sandy Creek Rd,4000,-27.99890131,152.9263604
Sandy Creek Rd,4005,-27.99894354,152.9263424
Sandy Creek Rd,4010,-27.99898577,152.9263245
Sandy Creek Rd,4015,-27.999028,152.9263066
Sandy Creek Rd,4020,-27.99906968,152.9262871
Sandy Creek Rd,4025,-27.99911165,152.9262685
Sandy Creek Rd,4030,-27.99915387,152.9262505
Sandy Creek Rd,4035,-27.99919622,152.9262329
Sandy Creek Rd,4040,-27.99923882,152.9262161
Sandy Creek Rd,4045,-27.99928168,152.9262001
Sandy Creek Rd,4050,-27.9993244,152.9261837
Sandy Creek Rd,4055,-27.99936683,152.9261664
Sandy Creek Rd,4060,-27.99940935,152.9261493
Sandy Creek Rd,4065,-27.99945189,152.9261323
Sandy Creek Rd,4070,-27.99949438,152.9261152
Sandy Creek Rd,4075,-27.99953683,152.9260979
Sandy Creek Rd,4080,-27.99957918,152.9260803
Sandy Creek Rd,4085,-27.99962148,152.9260626
Sandy Creek Rd,4090,-27.99966371,152.9260446
Sandy Creek Rd,4095,-27.99970591,152.9260266
Sandy Creek Rd,4100,-27.99974808,152.9260084
Sandy Creek Rd,4105,-27.99979023,152.9259902
Sandy Creek Rd,4110,-27.99983237,152.925972
Sandy Creek Rd,4115,-27.99987447,152.9259537
Sandy Creek Rd,4120,-27.99991626,152.9259345
Sandy Creek Rd,4125,-27.99995806,152.9259153
Sandy Creek Rd,4130,-27.99999951,152.9258952
Sandy Creek Rd,4135,-28.0000409,152.9258749
Sandy Creek Rd,4140,-28.00008209,152.9258541
Sandy Creek Rd,4145,-28.00012316,152.925833
Sandy Creek Rd,4150,-28.00016407,152.9258115
Sandy Creek Rd,4155,-28.00020477,152.9257895
Sandy Creek Rd,4160,-28.00024544,152.9257675
Sandy Creek Rd,4165,-28.00028595,152.9257451
Sandy Creek Rd,4170,-28.00032646,152.9257226
